country,item,element,unit,food_2014,food_2019
Uzbekistan,Grapefruit and products,FoodFood,1000 tonnes1000 tonnes,3000000.0,4000000.0
Uzbekistan,Grapes and products (excl wine),FoodFood,1000 tonnes1000 tonnes,1180000000.0,1318000000.0
Uzbekistan,Groundnut Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Uzbekistan,Groundnuts,FoodFood,1000 tonnes1000 tonnes,0.0,2000000.0
Uzbekistan,Honey,FoodFood,1000 tonnes1000 tonnes,6000000.0,9000000.0
Uzbekistan,Infant food,FoodFood,1000 tonnes1000 tonnes,1000000.0,1000000.0
Uzbekistan,"Lemons, Limes and products",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Uzbekistan,Maize Germ Oil,FoodFood,1000 tonnes1000 tonnes,5000000.0,8000000.0
Uzbekistan,Maize and products,FoodFood,1000 tonnes1000 tonnes,178000000.0,223000000.0
Uzbekistan,"Marine Fish, Other",FoodFood,1000 tonnes1000 tonnes,1000000.0,460000.0
Uzbekistan,"Meat, Other",FoodFood,1000 tonnes1000 tonnes,4000000.0,6000000.0
Uzbekistan,Milk - Excluding Butter,FoodFood,1000 tonnes1000 tonnes,6834000000.0,8065000000.0
Uzbekistan,Miscellaneous,FoodFood,1000 tonnes1000 tonnes,17000000.0,18000000.0
Uzbekistan,"Molluscs, Other",FoodFood,1000 tonnes1000 tonnes,40000.0,10000.0
Uzbekistan,Mutton & Goat Meat,FoodFood,1000 tonnes1000 tonnes,153000000.0,183000000.0
Uzbekistan,Nuts and products,FoodFood,1000 tonnes1000 tonnes,62000000.0,57000000.0
Uzbekistan,Oats,FoodFood,1000 tonnes1000 tonnes,3000000.0,5000000.0
Uzbekistan,"Offals, Edible",FoodFood,1000 tonnes1000 tonnes,106000000.0,114000000.0
Uzbekistan,"Oilcrops Oil, Other",FoodFood,1000 tonnes1000 tonnes,31000000.0,38000000.0
Uzbekistan,"Oilcrops, Other",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Uzbekistan,Olive Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Uzbekistan,Olives (including preserved),FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Uzbekistan,Onions,FoodFood,1000 tonnes1000 tonnes,980000000.0,871000000.0
Uzbekistan,"Oranges, Mandarines",FoodFood,1000 tonnes1000 tonnes,8000000.0,41000000.0
Uzbekistan,Palm Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Uzbekistan,Palmkernel Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Uzbekistan,Peas,FoodFood,1000 tonnes1000 tonnes,5000000.0,9000000.0
Uzbekistan,Pelagic Fish,FoodFood,1000 tonnes1000 tonnes,6610000.0,4250000.0
Uzbekistan,Pepper,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Uzbekistan,Pigmeat,FoodFood,1000 tonnes1000 tonnes,36000000.0,5000000.0
Uzbekistan,Pimento,FoodFood,1000 tonnes1000 tonnes,4000000.0,1000000.0
Uzbekistan,Pineapples and products,FoodFood,1000 tonnes1000 tonnes,2000000.0,3000000.0
Uzbekistan,Potatoes and products,FoodFood,1000 tonnes1000 tonnes,2051000000.0,2830000000.0
Uzbekistan,Poultry Meat,FoodFood,1000 tonnes1000 tonnes,61000000.0,80000000.0
Uzbekistan,"Pulses, Other and products",FoodFood,1000 tonnes1000 tonnes,10000000.0,9000000.0
Uzbekistan,Rape and Mustard Oil,FoodFood,1000 tonnes1000 tonnes,1000000.0,1000000.0
Uzbekistan,Rape and Mustardseed,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Uzbekistan,Rice and products,FoodFood,1000 tonnes1000 tonnes,241000000.0,302000000.0
Uzbekistan,"Roots, Other",Food,1000 tonnes,0.0,0.0
Uzbekistan,Rye and products,FoodFood,1000 tonnes1000 tonnes,1000000.0,0.0
Uzbekistan,Sesame seed,FoodFood,1000 tonnes1000 tonnes,3000000.0,4000000.0
Uzbekistan,Sesameseed Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Uzbekistan,Sorghum and products,Food,1000 tonnes,0.0,0.0
Uzbekistan,Soyabean Oil,FoodFood,1000 tonnes1000 tonnes,5000000.0,8000000.0
Uzbekistan,Soyabeans,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Uzbekistan,"Spices, Other",FoodFood,1000 tonnes1000 tonnes,1000000.0,3000000.0
Uzbekistan,Sugar (Raw Equivalent),FoodFood,1000 tonnes1000 tonnes,598000000.0,644000000.0
Uzbekistan,Sugar cane,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Uzbekistan,Sunflowerseed Oil,FoodFood,1000 tonnes1000 tonnes,112000000.0,167000000.0
Uzbekistan,Sweet potatoes,Food,1000 tonnes,0.0,0.0
Uzbekistan,"Sweeteners, Other",FoodFood,1000 tonnes1000 tonnes,9000000.0,12000000.0
Uzbekistan,Tea (including mate),FoodFood,1000 tonnes1000 tonnes,25000000.0,31000000.0
Uzbekistan,Tomatoes and products,FoodFood,1000 tonnes1000 tonnes,2212000000.0,2015000000.0
Uzbekistan,"Vegetables, other",FoodFood,1000 tonnes1000 tonnes,5542000000.0,5791000000.0
Uzbekistan,Wheat and products,FoodFood,1000 tonnes1000 tonnes,5405000000.0,5695000000.0
Uzbekistan,Wine,FoodFood,1000 tonnes1000 tonnes,20000000.0,13000000.0
Vanuatu,Apples and products,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Vanuatu,"Aquatic Animals, Others",FoodFood,1000 tonnes1000 tonnes,0.0,60000.0
Vanuatu,Aquatic Plants,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Vanuatu,Bananas,FoodFood,1000 tonnes1000 tonnes,14000000.0,16000000.0
Vanuatu,Barley and products,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Vanuatu,Beans,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Vanuatu,Beer,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Vanuatu,"Beverages, Alcoholic",FoodFood,1000 tonnes1000 tonnes,0.0,1000000.0
Vanuatu,"Beverages, Fermented",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Vanuatu,Bovine Meat,FoodFood,1000 tonnes1000 tonnes,3000000.0,3000000.0
Vanuatu,"Butter, Ghee",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Vanuatu,Cassava and products,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Vanuatu,Cephalopods,FoodFood,1000 tonnes1000 tonnes,100000.0,80000.0
Vanuatu,"Cereals, Other",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Vanuatu,"Citrus, Other",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Vanuatu,Cloves,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Vanuatu,Cocoa Beans and products,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Vanuatu,Coconut Oil,FoodFood,1000 tonnes1000 tonnes,1000000.0,1000000.0
Vanuatu,Coconuts - Incl Copra,FoodFood,1000 tonnes1000 tonnes,40000000.0,45000000.0
Vanuatu,Coffee and products,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Vanuatu,Cream,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Vanuatu,Crustaceans,FoodFood,1000 tonnes1000 tonnes,900000.0,770000.0
Vanuatu,Dates,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Vanuatu,Demersal Fish,FoodFood,1000 tonnes1000 tonnes,260000.0,130000.0
Vanuatu,Eggs,FoodFood,1000 tonnes1000 tonnes,1000000.0,1000000.0
Vanuatu,"Fats, Animals, Raw",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Vanuatu,"Fish, Body Oil",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Vanuatu,Freshwater Fish,FoodFood,1000 tonnes1000 tonnes,70000.0,20000.0
Vanuatu,"Fruits, other",FoodFood,1000 tonnes1000 tonnes,5000000.0,5000000.0
Vanuatu,Grapefruit and products,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Vanuatu,Grapes and products (excl wine),FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Vanuatu,Groundnut Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Vanuatu,Groundnuts,FoodFood,1000 tonnes1000 tonnes,3000000.0,2000000.0
Vanuatu,Honey,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Vanuatu,Infant food,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Vanuatu,"Lemons, Limes and products",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Vanuatu,Maize Germ Oil,Food,1000 tonnes,0.0,0.0
Vanuatu,Maize and products,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Vanuatu,"Marine Fish, Other",FoodFood,1000 tonnes1000 tonnes,2570000.0,2069999.9999999998
Vanuatu,"Meat, Other",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Vanuatu,Milk - Excluding Butter,FoodFood,1000 tonnes1000 tonnes,4000000.0,5000000.0
Vanuatu,Millet and products,Food,1000 tonnes,0.0,0.0
Vanuatu,Miscellaneous,FoodFood,1000 tonnes1000 tonnes,1000000.0,1000000.0
Vanuatu,"Molluscs, Other",FoodFood,1000 tonnes1000 tonnes,30000.0,90000.0
Vanuatu,Mutton & Goat Meat,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Vanuatu,Nuts and products,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Vanuatu,Oats,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Vanuatu,"Offals, Edible",FoodFood,1000 tonnes1000 tonnes,1000000.0,1000000.0
Vanuatu,"Oilcrops Oil, Other",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Vanuatu,Olive Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Vanuatu,Olives (including preserved),FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Vanuatu,Onions,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Vanuatu,"Oranges, Mandarines",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Vanuatu,Palm Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Vanuatu,Peas,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Vanuatu,Pelagic Fish,FoodFood,1000 tonnes1000 tonnes,4730000.0,5670000.0
Vanuatu,Pepper,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Vanuatu,Pigmeat,FoodFood,1000 tonnes1000 tonnes,4000000.0,4000000.0
Vanuatu,Pimento,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Vanuatu,Pineapples and products,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Vanuatu,Plantains,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Vanuatu,Potatoes and products,FoodFood,1000 tonnes1000 tonnes,1000000.0,1000000.0
Vanuatu,Poultry Meat,FoodFood,1000 tonnes1000 tonnes,3000000.0,4000000.0
Vanuatu,"Pulses, Other and products",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Vanuatu,Rape and Mustard Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Vanuatu,Rape and Mustardseed,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Vanuatu,Rice and products,FoodFood,1000 tonnes1000 tonnes,11000000.0,13000000.0
Vanuatu,"Roots, Other",FoodFood,1000 tonnes1000 tonnes,47000000.0,47000000.0
Vanuatu,Sesame seed,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Vanuatu,Sesameseed Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Vanuatu,Soyabean Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Vanuatu,Soyabeans,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Vanuatu,"Spices, Other",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Vanuatu,Sugar (Raw Equivalent),FoodFood,1000 tonnes1000 tonnes,4000000.0,3000000.0
Vanuatu,Sunflowerseed Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Vanuatu,Sweet potatoes,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Vanuatu,"Sweeteners, Other",FoodFood,1000 tonnes1000 tonnes,2000000.0,1000000.0
Vanuatu,Tea (including mate),FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Vanuatu,Tomatoes and products,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Vanuatu,"Vegetables, other",FoodFood,1000 tonnes1000 tonnes,13000000.0,15000000.0
Vanuatu,Wheat and products,FoodFood,1000 tonnes1000 tonnes,11000000.0,13000000.0
Vanuatu,Wine,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Venezuela (Bolivarian Republic of),Apples and products,FoodFood,1000 tonnes1000 tonnes,13000000.0,2000000.0
Venezuela (Bolivarian Republic of),"Aquatic Animals, Others",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Venezuela (Bolivarian Republic of),Aquatic Plants,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Venezuela (Bolivarian Republic of),Bananas,FoodFood,1000 tonnes1000 tonnes,422000000.0,719000000.0
Venezuela (Bolivarian Republic of),Barley and products,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Venezuela (Bolivarian Republic of),Beans,FoodFood,1000 tonnes1000 tonnes,200000000.0,171000000.0
Venezuela (Bolivarian Republic of),Beer,FoodFood,1000 tonnes1000 tonnes,2001000000.0,200000000.0
Venezuela (Bolivarian Republic of),"Beverages, Alcoholic",FoodFood,1000 tonnes1000 tonnes,93000000.0,36000000.0
Venezuela (Bolivarian Republic of),"Beverages, Fermented",FoodFood,1000 tonnes1000 tonnes,1000000.0,0.0
Venezuela (Bolivarian Republic of),Bovine Meat,FoodFood,1000 tonnes1000 tonnes,756000000.0,335000000.0
Venezuela (Bolivarian Republic of),"Butter, Ghee",FoodFood,1000 tonnes1000 tonnes,3000000.0,0.0
Venezuela (Bolivarian Republic of),Cassava and products,FoodFood,1000 tonnes1000 tonnes,247000000.0,300000000.0
Venezuela (Bolivarian Republic of),Cephalopods,FoodFood,1000 tonnes1000 tonnes,7350000.0,730000.0
Venezuela (Bolivarian Republic of),"Cereals, Other",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Venezuela (Bolivarian Republic of),"Citrus, Other",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Venezuela (Bolivarian Republic of),Cloves,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Venezuela (Bolivarian Republic of),Cocoa Beans and products,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Venezuela (Bolivarian Republic of),Coconut Oil,FoodFood,1000 tonnes1000 tonnes,6000000.0,6000000.0
Venezuela (Bolivarian Republic of),Coconuts - Incl Copra,FoodFood,1000 tonnes1000 tonnes,14000000.0,20000000.0
Venezuela (Bolivarian Republic of),Coffee and products,FoodFood,1000 tonnes1000 tonnes,83000000.0,55000000.0
Venezuela (Bolivarian Republic of),Cottonseed Oil,FoodFood,1000 tonnes1000 tonnes,1000000.0,0.0
Venezuela (Bolivarian Republic of),Cream,FoodFood,1000 tonnes1000 tonnes,2000000.0,2000000.0
Venezuela (Bolivarian Republic of),Crustaceans,FoodFood,1000 tonnes1000 tonnes,19390000.0,12900000.0
Venezuela (Bolivarian Republic of),Dates,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Venezuela (Bolivarian Republic of),Demersal Fish,FoodFood,1000 tonnes1000 tonnes,62100000.0,38180000.0
Venezuela (Bolivarian Republic of),Eggs,FoodFood,1000 tonnes1000 tonnes,189000000.0,173000000.0
Venezuela (Bolivarian Republic of),"Fats, Animals, Raw",FoodFood,1000 tonnes1000 tonnes,10000000.0,7000000.0
Venezuela (Bolivarian Republic of),"Fish, Body Oil",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Venezuela (Bolivarian Republic of),"Fish, Liver Oil",FoodFood,1000 tonnes1000 tonnes,10000.0,0.0
Venezuela (Bolivarian Republic of),Freshwater Fish,FoodFood,1000 tonnes1000 tonnes,54440000.0,26550000.0
Venezuela (Bolivarian Republic of),"Fruits, other",FoodFood,1000 tonnes1000 tonnes,660000000.0,427000000.0
Venezuela (Bolivarian Republic of),Grapefruit and products,FoodFood,1000 tonnes1000 tonnes,7000000.0,7000000.0
Venezuela (Bolivarian Republic of),Grapes and products (excl wine),FoodFood,1000 tonnes1000 tonnes,34000000.0,25000000.0
Venezuela (Bolivarian Republic of),Groundnut Oil,FoodFood,1000 tonnes1000 tonnes,1000000.0,0.0
Venezuela (Bolivarian Republic of),Groundnuts,FoodFood,1000 tonnes1000 tonnes,5000000.0,3000000.0
Venezuela (Bolivarian Republic of),Honey,FoodFood,1000 tonnes1000 tonnes,1000000.0,1000000.0
Venezuela (Bolivarian Republic of),Infant food,FoodFood,1000 tonnes1000 tonnes,28000000.0,3000000.0
Venezuela (Bolivarian Republic of),"Lemons, Limes and products",FoodFood,1000 tonnes1000 tonnes,64000000.0,71000000.0
Venezuela (Bolivarian Republic of),Maize Germ Oil,FoodFood,1000 tonnes1000 tonnes,54000000.0,38000000.0
Venezuela (Bolivarian Republic of),Maize and products,FoodFood,1000 tonnes1000 tonnes,1603000000.0,1487000000.0
Venezuela (Bolivarian Republic of),"Marine Fish, Other",FoodFood,1000 tonnes1000 tonnes,4870000.0,2080000.0
Venezuela (Bolivarian Republic of),"Meat, Other",FoodFood,1000 tonnes1000 tonnes,1000000.0,0.0
Venezuela (Bolivarian Republic of),Milk - Excluding Butter,FoodFood,1000 tonnes1000 tonnes,3905000000.0,2545000000.0
Venezuela (Bolivarian Republic of),Miscellaneous,FoodFood,1000 tonnes1000 tonnes,25000000.0,29000000.0
Venezuela (Bolivarian Republic of),"Molluscs, Other",FoodFood,1000 tonnes1000 tonnes,19550000.0,30220000.0
Venezuela (Bolivarian Republic of),Mutton & Goat Meat,FoodFood,1000 tonnes1000 tonnes,10000000.0,7000000.0
Venezuela (Bolivarian Republic of),Nuts and products,FoodFood,1000 tonnes1000 tonnes,4000000.0,0.0
Venezuela (Bolivarian Republic of),Oats,FoodFood,1000 tonnes1000 tonnes,79000000.0,1000000.0
Venezuela (Bolivarian Republic of),"Offals, Edible",FoodFood,1000 tonnes1000 tonnes,93000000.0,80000000.0
Venezuela (Bolivarian Republic of),"Oilcrops Oil, Other",FoodFood,1000 tonnes1000 tonnes,141000000.0,125000000.0
Venezuela (Bolivarian Republic of),"Oilcrops, Other",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Venezuela (Bolivarian Republic of),Olive Oil,FoodFood,1000 tonnes1000 tonnes,5000000.0,1000000.0
Venezuela (Bolivarian Republic of),Olives (including preserved),FoodFood,1000 tonnes1000 tonnes,6000000.0,1000000.0
Venezuela (Bolivarian Republic of),Onions,FoodFood,1000 tonnes1000 tonnes,170000000.0,160000000.0
Venezuela (Bolivarian Republic of),"Oranges, Mandarines",FoodFood,1000 tonnes1000 tonnes,537000000.0,471000000.0
Venezuela (Bolivarian Republic of),Palm Oil,FoodFood,1000 tonnes1000 tonnes,112000000.0,103000000.0
Venezuela (Bolivarian Republic of),Palmkernel Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Venezuela (Bolivarian Republic of),Peas,FoodFood,1000 tonnes1000 tonnes,20000000.0,0.0
Venezuela (Bolivarian Republic of),Pelagic Fish,FoodFood,1000 tonnes1000 tonnes,165880000.0,178030000.0
Venezuela (Bolivarian Republic of),Pepper,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Venezuela (Bolivarian Republic of),Pigmeat,FoodFood,1000 tonnes1000 tonnes,265000000.0,136000000.0
Venezuela (Bolivarian Republic of),Pimento,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Venezuela (Bolivarian Republic of),Pineapples and products,FoodFood,1000 tonnes1000 tonnes,396000000.0,402000000.0
Venezuela (Bolivarian Republic of),Plantains,FoodFood,1000 tonnes1000 tonnes,464000000.0,631000000.0
Venezuela (Bolivarian Republic of),Potatoes and products,FoodFood,1000 tonnes1000 tonnes,457000000.0,399000000.0
Venezuela (Bolivarian Republic of),Poultry Meat,FoodFood,1000 tonnes1000 tonnes,1316000000.0,428000000.0
Venezuela (Bolivarian Republic of),"Pulses, Other and products",FoodFood,1000 tonnes1000 tonnes,37000000.0,31000000.0
Venezuela (Bolivarian Republic of),Rape and Mustard Oil,FoodFood,1000 tonnes1000 tonnes,1000000.0,3000000.0
Venezuela (Bolivarian Republic of),Rape and Mustardseed,FoodFood,1000 tonnes1000 tonnes,1000000.0,1000000.0
Venezuela (Bolivarian Republic of),Rice and products,FoodFood,1000 tonnes1000 tonnes,1209000000.0,1137000000.0
Venezuela (Bolivarian Republic of),"Roots, Other",FoodFood,1000 tonnes1000 tonnes,128000000.0,127000000.0
Venezuela (Bolivarian Republic of),Rye and products,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Venezuela (Bolivarian Republic of),Sesameseed Oil,FoodFood,1000 tonnes1000 tonnes,4000000.0,6000000.0
Venezuela (Bolivarian Republic of),Soyabean Oil,FoodFood,1000 tonnes1000 tonnes,327000000.0,284000000.0
Venezuela (Bolivarian Republic of),Soyabeans,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Venezuela (Bolivarian Republic of),"Spices, Other",FoodFood,1000 tonnes1000 tonnes,2000000.0,0.0
Venezuela (Bolivarian Republic of),Sugar (Raw Equivalent),FoodFood,1000 tonnes1000 tonnes,1081000000.0,789000000.0
Venezuela (Bolivarian Republic of),Sugar beet,FoodFood,1000 tonnes1000 tonnes,20000000.0,20000000.0
Venezuela (Bolivarian Republic of),Sugar cane,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Venezuela (Bolivarian Republic of),Sugar non-centrifugal,FoodFood,1000 tonnes1000 tonnes,48000000.0,26000000.0
Venezuela (Bolivarian Republic of),Sunflower seed,FoodFood,1000 tonnes1000 tonnes,2000000.0,0.0
Venezuela (Bolivarian Republic of),Sunflowerseed Oil,FoodFood,1000 tonnes1000 tonnes,30000000.0,4000000.0
Venezuela (Bolivarian Republic of),Sweet potatoes,FoodFood,1000 tonnes1000 tonnes,17000000.0,9000000.0
Venezuela (Bolivarian Republic of),"Sweeteners, Other",FoodFood,1000 tonnes1000 tonnes,59000000.0,1000000.0
Venezuela (Bolivarian Republic of),Tea (including mate),FoodFood,1000 tonnes1000 tonnes,1000000.0,0.0
Venezuela (Bolivarian Republic of),Tomatoes and products,FoodFood,1000 tonnes1000 tonnes,230000000.0,150000000.0
Venezuela (Bolivarian Republic of),"Vegetables, other",FoodFood,1000 tonnes1000 tonnes,1119000000.0,929000000.0
Venezuela (Bolivarian Republic of),Wheat and products,FoodFood,1000 tonnes1000 tonnes,1507000000.0,820000000.0
Venezuela (Bolivarian Republic of),Wine,FoodFood,1000 tonnes1000 tonnes,13000000.0,6000000.0
Venezuela (Bolivarian Republic of),Yams,FoodFood,1000 tonnes1000 tonnes,42000000.0,40000000.0
Viet Nam,Apples and products,FoodFood,1000 tonnes1000 tonnes,37000000.0,113000000.0
Viet Nam,"Aquatic Animals, Others",FoodFood,1000 tonnes1000 tonnes,4610000.0,5680000.0
Viet Nam,Aquatic Plants,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Viet Nam,Bananas,FoodFood,1000 tonnes1000 tonnes,1697000000.0,1729000000.0
Viet Nam,Barley and products,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Viet Nam,Beans,FoodFood,1000 tonnes1000 tonnes,171000000.0,212000000.0
Viet Nam,Beer,FoodFood,1000 tonnes1000 tonnes,1250000000.0,2500000000.0
Viet Nam,"Beverages, Alcoholic",FoodFood,1000 tonnes1000 tonnes,339000000.0,302000000.0
Viet Nam,"Beverages, Fermented",FoodFood,1000 tonnes1000 tonnes,3000000.0,5000000.0
Viet Nam,Bovine Meat,FoodFood,1000 tonnes1000 tonnes,500000000.0,539000000.0
Viet Nam,"Butter, Ghee",FoodFood,1000 tonnes1000 tonnes,6000000.0,11000000.0
Viet Nam,Cassava and products,FoodFood,1000 tonnes1000 tonnes,822000000.0,796000000.0
Viet Nam,Cephalopods,FoodFood,1000 tonnes1000 tonnes,204950000.0,260209999.99999997
Viet Nam,"Cereals, Other",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Viet Nam,"Citrus, Other",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Viet Nam,Cloves,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Viet Nam,Cocoa Beans and products,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Viet Nam,Coconut Oil,FoodFood,1000 tonnes1000 tonnes,85000000.0,96000000.0
Viet Nam,Coconuts - Incl Copra,FoodFood,1000 tonnes1000 tonnes,103000000.0,344000000.0
Viet Nam,Coffee and products,Food,1000 tonnes,0.0,0.0
Viet Nam,Cottonseed Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Viet Nam,Cream,FoodFood,1000 tonnes1000 tonnes,2000000.0,6000000.0
Viet Nam,Crustaceans,FoodFood,1000 tonnes1000 tonnes,256430000.0,462800000.0
Viet Nam,Dates,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Viet Nam,Demersal Fish,FoodFood,1000 tonnes1000 tonnes,14180000.0,24260000.0
Viet Nam,Eggs,FoodFood,1000 tonnes1000 tonnes,349000000.0,347000000.0
Viet Nam,"Fats, Animals, Raw",FoodFood,1000 tonnes1000 tonnes,192000000.0,199000000.0
Viet Nam,"Fish, Body Oil",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Viet Nam,"Fish, Liver Oil",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Viet Nam,Freshwater Fish,FoodFood,1000 tonnes1000 tonnes,1171660000.0,1434580000.0
Viet Nam,"Fruits, other",FoodFood,1000 tonnes1000 tonnes,3229000000.0,2960000000.0
Viet Nam,Grapefruit and products,FoodFood,1000 tonnes1000 tonnes,451000000.0,794000000.0
Viet Nam,Grapes and products (excl wine),FoodFood,1000 tonnes1000 tonnes,44000000.0,57000000.0
Viet Nam,Groundnut Oil,FoodFood,1000 tonnes1000 tonnes,32000000.0,26000000.0
Viet Nam,Groundnuts,FoodFood,1000 tonnes1000 tonnes,371000000.0,294000000.0
Viet Nam,Honey,FoodFood,1000 tonnes1000 tonnes,0.0,2000000.0
Viet Nam,Infant food,FoodFood,1000 tonnes1000 tonnes,11000000.0,21000000.0
Viet Nam,"Lemons, Limes and products",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Viet Nam,Maize Germ Oil,FoodFood,1000 tonnes1000 tonnes,2000000.0,2000000.0
Viet Nam,Maize and products,FoodFood,1000 tonnes1000 tonnes,1007000000.0,1569000000.0
Viet Nam,"Marine Fish, Other",FoodFood,1000 tonnes1000 tonnes,845080000.0,907060000.0
Viet Nam,"Meat, Other",FoodFood,1000 tonnes1000 tonnes,3000000.0,1000000.0
Viet Nam,Milk - Excluding Butter,FoodFood,1000 tonnes1000 tonnes,407000000.0,767000000.0
Viet Nam,"Molluscs, Other",FoodFood,1000 tonnes1000 tonnes,184650000.0,255920000.0
Viet Nam,Mutton & Goat Meat,FoodFood,1000 tonnes1000 tonnes,10000000.0,13000000.0
Viet Nam,Nuts and products,FoodFood,1000 tonnes1000 tonnes,101000000.0,598000000.0
Viet Nam,Oats,FoodFood,1000 tonnes1000 tonnes,1000000.0,21000000.0
Viet Nam,"Offals, Edible",FoodFood,1000 tonnes1000 tonnes,421000000.0,496000000.0
Viet Nam,"Oilcrops Oil, Other",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Viet Nam,"Oilcrops, Other",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
